GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,imputed,subbed,state_code
11001000701,2007,7.01,"District of Columbia, District of Columbia",4284,0,34.33,1204,77019,411200,27.9,77.87,5.88,6.54,0,5.77,0,3.13,0.82,1486,144,2,0.13,9.69,0,0,11
11001000701,2008,7.01,"District of Columbia, District of Columbia",4284,0,34.33,1204,77019,411200,27.9,77.87,5.88,6.54,0,5.77,0,3.13,0.82,1485,131,2,0.13,8.82,0,0,11
11001000701,2009,7.01,"District of Columbia, District of Columbia",4284,0,34.33,1204,77019,411200,27.9,77.87,5.88,6.54,0,5.77,0,3.13,0.82,1485,119,3,0.2,8.02,0,0,11
11001000702,2000,7.02,"District of Columbia, District of Columbia",3326,18.7,79.88,764,37244,339700,24.1,69.9,6.13,10.76,0.33,8.24,0.06,3.85,0.72,1834,NA,NA,NA,NA,0,0,11
11001000702,2001,7.02,"District of Columbia, District of Columbia",3326,18.7,79.88,764,37244,339700,24.1,69.9,6.13,10.76,0.33,8.24,0.06,3.85,0.72,1819,NA,NA,NA,NA,0,0,11
11001000702,2002,7.02,"District of Columbia, District of Columbia",3326,18.7,79.88,764,37244,339700,24.1,69.9,6.13,10.76,0.33,8.24,0.06,3.85,0.72,1803,NA,NA,NA,NA,0,0,11
11001000702,2003,7.02,"District of Columbia, District of Columbia",3326,18.7,79.88,764,37244,339700,24.1,69.9,6.13,10.76,0.33,8.24,0.06,3.85,0.72,1788,NA,NA,NA,NA,0,0,11
11001000702,2004,7.02,"District of Columbia, District of Columbia",3326,18.7,79.88,764,37244,339700,24.1,69.9,6.13,10.76,0.33,8.24,0.06,3.85,0.72,1772,NA,NA,NA,NA,0,0,11
11001000702,2005,7.02,"District of Columbia, District of Columbia",2899,1.17,72.7,1242,56875,345100,28.4,62.47,11.59,10.04,0,7.49,0,1.21,7.21,1757,NA,NA,NA,NA,0,0,11
11001000702,2006,7.02,"District of Columbia, District of Columbia",2899,1.17,72.7,1242,56875,345100,28.4,62.47,11.59,10.04,0,7.49,0,1.21,7.21,1742,97,8,0.46,5.57,0,0,11
11001000702,2007,7.02,"District of Columbia, District of Columbia",2899,1.17,72.7,1242,56875,345100,28.4,62.47,11.59,10.04,0,7.49,0,1.21,7.21,1726,86,6,0.35,4.98,0,0,11
11001000702,2008,7.02,"District of Columbia, District of Columbia",2899,1.17,72.7,1242,56875,345100,28.4,62.47,11.59,10.04,0,7.49,0,1.21,7.21,1711,84,5,0.29,4.91,0,0,11
11001000702,2009,7.02,"District of Columbia, District of Columbia",2899,1.17,72.7,1242,56875,345100,28.4,62.47,11.59,10.04,0,7.49,0,1.21,7.21,1695,72,6,0.35,4.25,0,0,11
11001000801,2000,8.01,"District of Columbia, District of Columbia",6721,6.58,39.66,1222,80266,576700,26.4,79.44,4.21,7.47,0.06,5.8,0.06,2.48,0.48,1301,NA,NA,NA,NA,0,0,11
11001000801,2001,8.01,"District of Columbia, District of Columbia",6721,6.58,39.66,1222,80266,576700,26.4,79.44,4.21,7.47,0.06,5.8,0.06,2.48,0.48,1291,NA,NA,NA,NA,0,0,11
11001000801,2002,8.01,"District of Columbia, District of Columbia",6721,6.58,39.66,1222,80266,576700,26.4,79.44,4.21,7.47,0.06,5.8,0.06,2.48,0.48,1282,NA,NA,NA,NA,0,0,11
11001000801,2003,8.01,"District of Columbia, District of Columbia",6721,6.58,39.66,1222,80266,576700,26.4,79.44,4.21,7.47,0.06,5.8,0.06,2.48,0.48,1272,NA,NA,NA,NA,0,0,11
11001000801,2004,8.01,"District of Columbia, District of Columbia",6721,6.58,39.66,1222,80266,576700,26.4,79.44,4.21,7.47,0.06,5.8,0.06,2.48,0.48,1263,NA,NA,NA,NA,0,0,11
11001000801,2005,8.01,"District of Columbia, District of Columbia",6605,1.06,37.73,1718,114098,724400,29.7,79.33,2.26,6.68,0,6.13,0,3.92,1.68,1253,NA,NA,NA,NA,0,0,11
11001000801,2006,8.01,"District of Columbia, District of Columbia",6605,1.06,37.73,1718,114098,724400,29.7,79.33,2.26,6.68,0,6.13,0,3.92,1.68,1243,86,4,0.32,6.92,0,0,11
11001000801,2007,8.01,"District of Columbia, District of Columbia",6605,1.06,37.73,1718,114098,724400,29.7,79.33,2.26,6.68,0,6.13,0,3.92,1.68,1234,56,2,0.16,4.54,0,0,11
11001000801,2008,8.01,"District of Columbia, District of Columbia",6605,1.06,37.73,1718,114098,724400,29.7,79.33,2.26,6.68,0,6.13,0,3.92,1.68,1224,59,2,0.16,4.82,0,0,11
11001000801,2009,8.01,"District of Columbia, District of Columbia",6605,1.06,37.73,1718,114098,724400,29.7,79.33,2.26,6.68,0,6.13,0,3.92,1.68,1215,77,6,0.49,6.34,0,0,11
11001000802,2000,8.02,"District of Columbia, District of Columbia",2806,13.44,44.44,792,76919,450800,25.5,82.11,3.1,5.81,0.11,6.99,0,1.53,0.36,599,NA,NA,NA,NA,0,0,11
11001000802,2001,8.02,"District of Columbia, District of Columbia",2806,13.44,44.44,792,76919,450800,25.5,82.11,3.1,5.81,0.11,6.99,0,1.53,0.36,596,NA,NA,NA,NA,0,0,11
11001000802,2002,8.02,"District of Columbia, District of Columbia",2806,13.44,44.44,792,76919,450800,25.5,82.11,3.1,5.81,0.11,6.99,0,1.53,0.36,593,NA,NA,NA,NA,0,0,11
11001000802,2003,8.02,"District of Columbia, District of Columbia",2806,13.44,44.44,792,76919,450800,25.5,82.11,3.1,5.81,0.11,6.99,0,1.53,0.36,591,NA,NA,NA,NA,0,0,11
11001000802,2004,8.02,"District of Columbia, District of Columbia",2806,13.44,44.44,792,76919,450800,25.5,82.11,3.1,5.81,0.11,6.99,0,1.53,0.36,588,NA,NA,NA,NA,0,0,11
11001000802,2005,8.02,"District of Columbia, District of Columbia",2786,0.54,33.43,1219,109698,767400,25.7,85.39,2.55,2.73,0,7.14,0,2.19,0,585,NA,NA,NA,NA,0,0,11
11001000802,2006,8.02,"District of Columbia, District of Columbia",2786,0.54,33.43,1219,109698,767400,25.7,85.39,2.55,2.73,0,7.14,0,2.19,0,582,37,0,0,6.36,0,0,11
11001000802,2007,8.02,"District of Columbia, District of Columbia",2786,0.54,33.43,1219,109698,767400,25.7,85.39,2.55,2.73,0,7.14,0,2.19,0,579,28,1,0.17,4.83,0,0,11
11001000802,2008,8.02,"District of Columbia, District of Columbia",2786,0.54,33.43,1219,109698,767400,25.7,85.39,2.55,2.73,0,7.14,0,2.19,0,577,27,1,0.17,4.68,0,0,11
11001000802,2009,8.02,"District of Columbia, District of Columbia",2786,0.54,33.43,1219,109698,767400,25.7,85.39,2.55,2.73,0,7.14,0,2.19,0,574,30,1,0.17,5.23,0,0,11
11001000901,2000,9.01,"District of Columbia, District of Columbia",7208,2.41,11.19,1230,160829,686800,26.3,78.45,5.4,5.69,0.18,4.48,0.1,1.4,4.3,164,NA,NA,NA,NA,0,0,11
11001000901,2001,9.01,"District of Columbia, District of Columbia",7208,2.41,11.19,1230,160829,686800,26.3,78.45,5.4,5.69,0.18,4.48,0.1,1.4,4.3,174,NA,NA,NA,NA,0,0,11
11001000901,2002,9.01,"District of Columbia, District of Columbia",7208,2.41,11.19,1230,160829,686800,26.3,78.45,5.4,5.69,0.18,4.48,0.1,1.4,4.3,184,NA,NA,NA,NA,0,0,11
11001000901,2003,9.01,"District of Columbia, District of Columbia",7208,2.41,11.19,1230,160829,686800,26.3,78.45,5.4,5.69,0.18,4.48,0.1,1.4,4.3,194,NA,NA,NA,NA,0,0,11
11001000901,2004,9.01,"District of Columbia, District of Columbia",7208,2.41,11.19,1230,160829,686800,26.3,78.45,5.4,5.69,0.18,4.48,0.1,1.4,4.3,204,NA,NA,NA,NA,0,0,11
11001000901,2005,9.01,"District of Columbia, District of Columbia",7651,0.33,15.86,1269,209931,1000001,21.6,83.92,2.35,6.63,0.68,4.6,0,1.71,0.1,214,NA,NA,NA,NA,0,0,11
11001000901,2006,9.01,"District of Columbia, District of Columbia",7651,0.33,15.86,1269,209931,1000001,21.6,83.92,2.35,6.63,0.68,4.6,0,1.71,0.1,223,14,1,0.45,6.27,0,0,11
11001000901,2007,9.01,"District of Columbia, District of Columbia",7651,0.33,15.86,1269,209931,1000001,21.6,83.92,2.35,6.63,0.68,4.6,0,1.71,0.1,233,8,0,0,3.43,0,0,11
11001000901,2008,9.01,"District of Columbia, District of Columbia",7651,0.33,15.86,1269,209931,1000001,21.6,83.92,2.35,6.63,0.68,4.6,0,1.71,0.1,243,10,0,0,4.11,0,0,11
11001000901,2009,9.01,"District of Columbia, District of Columbia",7651,0.33,15.86,1269,209931,1000001,21.6,83.92,2.35,6.63,0.68,4.6,0,1.71,0.1,253,5,0,0,1.98,0,0,11
11001000902,2000,9.02,"District of Columbia, District of Columbia",1973,3.14,17.68,907,119932,406100,17.9,85.35,4.82,4.51,0.05,3.14,0,2.13,0,148,NA,NA,NA,NA,0,0,11
11001000902,2001,9.02,"District of Columbia, District of Columbia",1973,3.14,17.68,907,119932,406100,17.9,85.35,4.82,4.51,0.05,3.14,0,2.13,0,144,NA,NA,NA,NA,0,0,11
11001000902,2002,9.02,"District of Columbia, District of Columbia",1973,3.14,17.68,907,119932,406100,17.9,85.35,4.82,4.51,0.05,3.14,0,2.13,0,139,NA,NA,NA,NA,0,0,11
11001000902,2003,9.02,"District of Columbia, District of Columbia",1973,3.14,17.68,907,119932,406100,17.9,85.35,4.82,4.51,0.05,3.14,0,2.13,0,135,NA,NA,NA,NA,0,0,11
11001000902,2004,9.02,"District of Columbia, District of Columbia",1973,3.14,17.68,907,119932,406100,17.9,85.35,4.82,4.51,0.05,3.14,0,2.13,0,130,NA,NA,NA,NA,0,0,11
11001000902,2005,9.02,"District of Columbia, District of Columbia",2278,0.44,6.48,2001,162548,911700,50,91.26,2.24,3.42,0,2.15,0,0.48,0.44,126,NA,NA,NA,NA,0,0,11
11001000902,2006,9.02,"District of Columbia, District of Columbia",2278,0.44,6.48,2001,162548,911700,50,91.26,2.24,3.42,0,2.15,0,0.48,0.44,121,12,0,0,9.92,0,0,11
11001000902,2007,9.02,"District of Columbia, District of Columbia",2278,0.44,6.48,2001,162548,911700,50,91.26,2.24,3.42,0,2.15,0,0.48,0.44,117,9,0,0,7.73,0,0,11
11001000902,2008,9.02,"District of Columbia, District of Columbia",2278,0.44,6.48,2001,162548,911700,50,91.26,2.24,3.42,0,2.15,0,0.48,0.44,112,23,0,0,20.54,0,0,11
11001000902,2009,9.02,"District of Columbia, District of Columbia",2278,0.44,6.48,2001,162548,911700,50,91.26,2.24,3.42,0,2.15,0,0.48,0.44,108,6,0,0,5.58,0,0,11
11001001001,2000,10.01,"District of Columbia, District of Columbia",6062,4.59,21.98,1171,109770,379100,23.3,86.04,3.18,5.33,0.16,3.58,0.07,1.35,0.28,560,NA,NA,NA,NA,0,0,11
11001001001,2001,10.01,"District of Columbia, District of Columbia",6062,4.59,21.98,1171,109770,379100,23.3,86.04,3.18,5.33,0.16,3.58,0.07,1.35,0.28,567,NA,NA,NA,NA,0,0,11
11001001001,2002,10.01,"District of Columbia, District of Columbia",6062,4.59,21.98,1171,109770,379100,23.3,86.04,3.18,5.33,0.16,3.58,0.07,1.35,0.28,574,NA,NA,NA,NA,0,0,11
11001001001,2003,10.01,"District of Columbia, District of Columbia",6062,4.59,21.98,1171,109770,379100,23.3,86.04,3.18,5.33,0.16,3.58,0.07,1.35,0.28,581,NA,NA,NA,NA,0,0,11
11001001001,2004,10.01,"District of Columbia, District of Columbia",6062,4.59,21.98,1171,109770,379100,23.3,86.04,3.18,5.33,0.16,3.58,0.07,1.35,0.28,588,NA,NA,NA,NA,0,0,11
11001001001,2005,10.01,"District of Columbia, District of Columbia",7977,0.74,19.25,1396,136121,817700,33.5,79.08,3.22,6.38,0.76,5.95,0,3.95,0.65,595,NA,NA,NA,NA,0,0,11
11001001001,2006,10.01,"District of Columbia, District of Columbia",7977,0.74,19.25,1396,136121,817700,33.5,79.08,3.22,6.38,0.76,5.95,0,3.95,0.65,602,31,1,0.17,5.15,0,0,11
11001001001,2007,10.01,"District of Columbia, District of Columbia",7977,0.74,19.25,1396,136121,817700,33.5,79.08,3.22,6.38,0.76,5.95,0,3.95,0.65,609,16,1,0.16,2.63,0,0,11
11001001001,2008,10.01,"District of Columbia, District of Columbia",7977,0.74,19.25,1396,136121,817700,33.5,79.08,3.22,6.38,0.76,5.95,0,3.95,0.65,616,15,0,0,2.44,0,0,11
11001001001,2009,10.01,"District of Columbia, District of Columbia",7977,0.74,19.25,1396,136121,817700,33.5,79.08,3.22,6.38,0.76,5.95,0,3.95,0.65,623,30,1,0.16,4.82,0,0,11
11001001002,2000,10.02,"District of Columbia, District of Columbia",3465,18.07,69.66,927,49647,52e4,31.1,69.7,6.15,9.96,0.26,10.22,0.06,3.26,0.4,1589,NA,NA,NA,NA,0,0,11
11001001002,2001,10.02,"District of Columbia, District of Columbia",3465,18.07,69.66,927,49647,52e4,31.1,69.7,6.15,9.96,0.26,10.22,0.06,3.26,0.4,1564,NA,NA,NA,NA,0,0,11
11001001002,2002,10.02,"District of Columbia, District of Columbia",3465,18.07,69.66,927,49647,52e4,31.1,69.7,6.15,9.96,0.26,10.22,0.06,3.26,0.4,1538,NA,NA,NA,NA,0,0,11
11001001002,2003,10.02,"District of Columbia, District of Columbia",3465,18.07,69.66,927,49647,52e4,31.1,69.7,6.15,9.96,0.26,10.22,0.06,3.26,0.4,1513,NA,NA,NA,NA,0,0,11
11001001002,2004,10.02,"District of Columbia, District of Columbia",3465,18.07,69.66,927,49647,52e4,31.1,69.7,6.15,9.96,0.26,10.22,0.06,3.26,0.4,1488,NA,NA,NA,NA,0,0,11
11001001002,2005,10.02,"District of Columbia, District of Columbia",3109,0.32,53.86,1469,84310,437e3,29.6,56.96,14.35,11.71,0.45,14.41,0,1.83,0.29,1463,NA,NA,NA,NA,0,0,11
11001001002,2006,10.02,"District of Columbia, District of Columbia",3109,0.32,53.86,1469,84310,437e3,29.6,56.96,14.35,11.71,0.45,14.41,0,1.83,0.29,1437,208,7,0.49,14.47,0,0,11
11001001002,2007,10.02,"District of Columbia, District of Columbia",3109,0.32,53.86,1469,84310,437e3,29.6,56.96,14.35,11.71,0.45,14.41,0,1.83,0.29,1412,212,2,0.14,15.02,0,0,11
11001001002,2008,10.02,"District of Columbia, District of Columbia",3109,0.32,53.86,1469,84310,437e3,29.6,56.96,14.35,11.71,0.45,14.41,0,1.83,0.29,1387,214,2,0.14,15.43,0,0,11
11001001002,2009,10.02,"District of Columbia, District of Columbia",3109,0.32,53.86,1469,84310,437e3,29.6,56.96,14.35,11.71,0.45,14.41,0,1.83,0.29,1361,180,3,0.22,13.22,0,0,11
11001001100,2000,11.0,"District of Columbia, District of Columbia",4428,1.94,23.84,997,103184,403700,22.8,81.32,5.6,4.52,0.05,5.28,0.05,2.51,0.68,442,NA,NA,NA,NA,0,0,11
11001001100,2001,11.0,"District of Columbia, District of Columbia",4428,1.94,23.84,997,103184,403700,22.8,81.32,5.6,4.52,0.05,5.28,0.05,2.51,0.68,458,NA,NA,NA,NA,0,0,11
11001001100,2002,11.0,"District of Columbia, District of Columbia",4428,1.94,23.84,997,103184,403700,22.8,81.32,5.6,4.52,0.05,5.28,0.05,2.51,0.68,475,NA,NA,NA,NA,0,0,11
11001001100,2003,11.0,"District of Columbia, District of Columbia",4428,1.94,23.84,997,103184,403700,22.8,81.32,5.6,4.52,0.05,5.28,0.05,2.51,0.68,491,NA,NA,NA,NA,0,0,11
11001001100,2004,11.0,"District of Columbia, District of Columbia",4428,1.94,23.84,997,103184,403700,22.8,81.32,5.6,4.52,0.05,5.28,0.05,2.51,0.68,508,NA,NA,NA,NA,0,0,11
11001001100,2005,11.0,"District of Columbia, District of Columbia",4315,0.83,16.16,1273,154340,805100,28.2,79.98,3.04,8.88,0,5.63,0,2.48,0,524,NA,NA,NA,NA,0,0,11
11001001100,2006,11.0,"District of Columbia, District of Columbia",4315,0.83,16.16,1273,154340,805100,28.2,79.98,3.04,8.88,0,5.63,0,2.48,0,540,199,9,1.67,36.82,0,0,11
11001001100,2007,11.0,"District of Columbia, District of Columbia",4315,0.83,16.16,1273,154340,805100,28.2,79.98,3.04,8.88,0,5.63,0,2.48,0,557,58,3,0.54,10.42,0,0,11
11001001100,2008,11.0,"District of Columbia, District of Columbia",4315,0.83,16.16,1273,154340,805100,28.2,79.98,3.04,8.88,0,5.63,0,2.48,0,573,45,3,0.52,7.85,0,0,11
11001001100,2009,11.0,"District of Columbia, District of Columbia",4315,0.83,16.16,1273,154340,805100,28.2,79.98,3.04,8.88,0,5.63,0,2.48,0,590,68,7,1.19,11.53,0,0,11
11001001200,2000,12.0,"District of Columbia, District of Columbia",4856,7.19,50.45,917,77753,386600,22.2,77.08,5.66,7.62,0.1,6.84,0.12,2.27,0.31,1295,NA,NA,NA,NA,0,0,11
11001001200,2001,12.0,"District of Columbia, District of Columbia",4856,7.19,50.45,917,77753,386600,22.2,77.08,5.66,7.62,0.1,6.84,0.12,2.27,0.31,1284,NA,NA,NA,NA,0,0,11
11001001200,2002,12.0,"District of Columbia, District of Columbia",4856,7.19,50.45,917,77753,386600,22.2,77.08,5.66,7.62,0.1,6.84,0.12,2.27,0.31,1273,NA,NA,NA,NA,0,0,11
11001001200,2003,12.0,"District of Columbia, District of Columbia",4856,7.19,50.45,917,77753,386600,22.2,77.08,5.66,7.62,0.1,6.84,0.12,2.27,0.31,1262,NA,NA,NA,NA,0,0,11
11001001200,2004,12.0,"District of Columbia, District of Columbia",4856,7.19,50.45,917,77753,386600,22.2,77.08,5.66,7.62,0.1,6.84,0.12,2.27,0.31,1251,NA,NA,NA,NA,0,0,11
11001001200,2005,12.0,"District of Columbia, District of Columbia",4886,0.25,49.14,1464,110625,738100,27.2,73.68,2.56,12.83,0,7.41,0,1.33,2.19,1241,NA,NA,NA,NA,0,0,11
11001001200,2006,12.0,"District of Columbia, District of Columbia",4886,0.25,49.14,1464,110625,738100,27.2,73.68,2.56,12.83,0,7.41,0,1.33,2.19,1230,113,1,0.08,9.19,0,0,11
11001001200,2007,12.0,"District of Columbia, District of Columbia",4886,0.25,49.14,1464,110625,738100,27.2,73.68,2.56,12.83,0,7.41,0,1.33,2.19,1219,153,0,0,12.55,0,0,11
11001001200,2008,12.0,"District of Columbia, District of Columbia",4886,0.25,49.14,1464,110625,738100,27.2,73.68,2.56,12.83,0,7.41,0,1.33,2.19,1208,133,1,0.08,11.01,0,0,11
11001001200,2009,12.0,"District of Columbia, District of Columbia",4886,0.25,49.14,1464,110625,738100,27.2,73.68,2.56,12.83,0,7.41,0,1.33,2.19,1197,91,0,0,7.6,0,0,11
11001001301,2000,13.01,"District of Columbia, District of Columbia",3747,8.01,68.65,1065,68417,654100,22.4,77.21,6.89,5.55,0.03,7.69,0.08,2.35,0.21,1406,NA,NA,NA,NA,0,0,11
11001001301,2001,13.01,"District of Columbia, District of Columbia",3747,8.01,68.65,1065,68417,654100,22.4,77.21,6.89,5.55,0.03,7.69,0.08,2.35,0.21,1403,NA,NA,NA,NA,0,0,11
11001001301,2002,13.01,"District of Columbia, District of Columbia",3747,8.01,68.65,1065,68417,654100,22.4,77.21,6.89,5.55,0.03,7.69,0.08,2.35,0.21,1400,NA,NA,NA,NA,0,0,11
11001001301,2003,13.01,"District of Columbia, District of Columbia",3747,8.01,68.65,1065,68417,654100,22.4,77.21,6.89,5.55,0.03,7.69,0.08,2.35,0.21,1398,NA,NA,NA,NA,0,0,11
11001001301,2004,13.01,"District of Columbia, District of Columbia",3747,8.01,68.65,1065,68417,654100,22.4,77.21,6.89,5.55,0.03,7.69,0.08,2.35,0.21,1395,NA,NA,NA,NA,0,0,11
11001001301,2005,13.01,"District of Columbia, District of Columbia",4369,0.6,68.36,1562,101366,982100,30.3,67.89,11.86,9.73,0,7.71,0,1.4,1.42,1392,NA,NA,NA,NA,0,0,11
11001001301,2006,13.01,"District of Columbia, District of Columbia",4369,0.6,68.36,1562,101366,982100,30.3,67.89,11.86,9.73,0,7.71,0,1.4,1.42,1389,147,8,0.58,10.58,0,0,11
11001001301,2007,13.01,"District of Columbia, District of Columbia",4369,0.6,68.36,1562,101366,982100,30.3,67.89,11.86,9.73,0,7.71,0,1.4,1.42,1386,100,4,0.29,7.21,0,0,11
11001001301,2008,13.01,"District of Columbia, District of Columbia",4369,0.6,68.36,1562,101366,982100,30.3,67.89,11.86,9.73,0,7.71,0,1.4,1.42,1384,104,1,0.07,7.52,0,0,11
11001001301,2009,13.01,"District of Columbia, District of Columbia",4369,0.6,68.36,1562,101366,982100,30.3,67.89,11.86,9.73,0,7.71,0,1.4,1.42,1381,105,3,0.22,7.6,0,0,11
11001001302,2000,13.02,"District of Columbia, District of Columbia",6294,4.29,69.34,955,58790,794300,22.7,79.36,5.85,6.51,0.11,5.72,0.02,2,0.43,3212,NA,NA,NA,NA,0,0,11
11001001302,2001,13.02,"District of Columbia, District of Columbia",6294,4.29,69.34,955,58790,794300,22.7,79.36,5.85,6.51,0.11,5.72,0.02,2,0.43,3224,NA,NA,NA,NA,0,0,11
11001001302,2002,13.02,"District of Columbia, District of Columbia",6294,4.29,69.34,955,58790,794300,22.7,79.36,5.85,6.51,0.11,5.72,0.02,2,0.43,3236,NA,NA,NA,NA,0,0,11
11001001302,2003,13.02,"District of Columbia, District of Columbia",6294,4.29,69.34,955,58790,794300,22.7,79.36,5.85,6.51,0.11,5.72,0.02,2,0.43,3248,NA,NA,NA,NA,0,0,11
11001001302,2004,13.02,"District of Columbia, District of Columbia",6294,4.29,69.34,955,58790,794300,22.7,79.36,5.85,6.51,0.11,5.72,0.02,2,0.43,3260,NA,NA,NA,NA,0,0,11
11001001302,2005,13.02,"District of Columbia, District of Columbia",6264,0,62.08,1454,79223,383e3,25.6,76.95,5.04,10.34,0,5.72,0,1.45,0.49,3272,NA,NA,NA,NA,0,0,11
11001001302,2006,13.02,"District of Columbia, District of Columbia",6264,0,62.08,1454,79223,383e3,25.6,76.95,5.04,10.34,0,5.72,0,1.45,0.49,3283,318,2,0.06,9.69,0,0,11
11001001302,2007,13.02,"District of Columbia, District of Columbia",6264,0,62.08,1454,79223,383e3,25.6,76.95,5.04,10.34,0,5.72,0,1.45,0.49,3295,266,3,0.09,8.07,0,0,11
11001001302,2008,13.02,"District of Columbia, District of Columbia",6264,0,62.08,1454,79223,383e3,25.6,76.95,5.04,10.34,0,5.72,0,1.45,0.49,3307,253,5,0.15,7.65,0,0,11
11001001302,2009,13.02,"District of Columbia, District of Columbia",6264,0,62.08,1454,79223,383e3,25.6,76.95,5.04,10.34,0,5.72,0,1.45,0.49,3319,175,12,0.36,5.27,0,0,11
11001001401,2000,14.01,"District of Columbia, District of Columbia",3150,3.4,47.47,803,87823,415e3,24.1,79.56,4.79,7.05,0.03,6.54,0.06,1.78,0.19,693,NA,NA,NA,NA,0,0,11
11001001401,2001,14.01,"District of Columbia, District of Columbia",3150,3.4,47.47,803,87823,415e3,24.1,79.56,4.79,7.05,0.03,6.54,0.06,1.78,0.19,690,NA,NA,NA,NA,0,0,11
11001001401,2002,14.01,"District of Columbia, District of Columbia",3150,3.4,47.47,803,87823,415e3,24.1,79.56,4.79,7.05,0.03,6.54,0.06,1.78,0.19,686,NA,NA,NA,NA,0,0,11
11001001401,2003,14.01,"District of Columbia, District of Columbia",3150,3.4,47.47,803,87823,415e3,24.1,79.56,4.79,7.05,0.03,6.54,0.06,1.78,0.19,683,NA,NA,NA,NA,0,0,11
11001001401,2004,14.01,"District of Columbia, District of Columbia",3150,3.4,47.47,803,87823,415e3,24.1,79.56,4.79,7.05,0.03,6.54,0.06,1.78,0.19,679,NA,NA,NA,NA,0,0,11
11001001401,2005,14.01,"District of Columbia, District of Columbia",3401,0.88,45.88,1318,103529,911e3,24.1,83.53,6.91,6.03,0,3.53,0,0,0,676,NA,NA,NA,NA,0,0,11
11001001401,2006,14.01,"District of Columbia, District of Columbia",3401,0.88,45.88,1318,103529,911e3,24.1,83.53,6.91,6.03,0,3.53,0,0,0,673,65,0,0,9.66,0,0,11
11001001401,2007,14.01,"District of Columbia, District of Columbia",3401,0.88,45.88,1318,103529,911e3,24.1,83.53,6.91,6.03,0,3.53,0,0,0,669,86,1,0.15,12.85,0,0,11
11001001401,2008,14.01,"District of Columbia, District of Columbia",3401,0.88,45.88,1318,103529,911e3,24.1,83.53,6.91,6.03,0,3.53,0,0,0,666,68,1,0.15,10.21,0,0,11
11001001401,2009,14.01,"District of Columbia, District of Columbia",3401,0.88,45.88,1318,103529,911e3,24.1,83.53,6.91,6.03,0,3.53,0,0,0,662,91,5,0.75,13.74,0,0,11
11001001402,2000,14.02,"District of Columbia, District of Columbia",3925,8.97,32.39,548,84105,352300,29.1,75.11,14.01,5.25,0.28,3.59,0,1.48,0.28,399,NA,NA,NA,NA,0,0,11
11001001402,2001,14.02,"District of Columbia, District of Columbia",3925,8.97,32.39,548,84105,352300,29.1,75.11,14.01,5.25,0.28,3.59,0,1.48,0.28,424,NA,NA,NA,NA,0,0,11
11001001402,2002,14.02,"District of Columbia, District of Columbia",3925,8.97,32.39,548,84105,352300,29.1,75.11,14.01,5.25,0.28,3.59,0,1.48,0.28,449,NA,NA,NA,NA,0,0,11
11001001402,2003,14.02,"District of Columbia, District of Columbia",3925,8.97,32.39,548,84105,352300,29.1,75.11,14.01,5.25,0.28,3.59,0,1.48,0.28,475,NA,NA,NA,NA,0,0,11
11001001402,2004,14.02,"District of Columbia, District of Columbia",3925,8.97,32.39,548,84105,352300,29.1,75.11,14.01,5.25,0.28,3.59,0,1.48,0.28,500,NA,NA,NA,NA,0,0,11
11001001402,2005,14.02,"District of Columbia, District of Columbia",3091,0,37.86,844,88194,765400,28.4,70.17,21.19,3.4,0,3.07,0,1.2,0.97,525,NA,NA,NA,NA,0,0,11
11001001402,2006,14.02,"District of Columbia, District of Columbia",3091,0,37.86,844,88194,765400,28.4,70.17,21.19,3.4,0,3.07,0,1.2,0.97,550,42,1,0.18,7.63,0,0,11
11001001402,2007,14.02,"District of Columbia, District of Columbia",3091,0,37.86,844,88194,765400,28.4,70.17,21.19,3.4,0,3.07,0,1.2,0.97,575,41,3,0.52,7.13,0,0,11
